name_code	common_name
204524	匐蘆利草
204525	明萼草
204526	臺灣明萼草
204527	哈哼花
204528	菲律賓哈哼花
204529	馬藍
204530	曲莖馬藍
204531	臺灣馬藍
204532	長穗馬藍
204533	腺萼馬藍
204534	蘭崁馬藍
204535	山菜豆
204536	芒毛苣苔
204537	光萼唇柱苣苔
204538	苦苣苔
204539	槳果苣苔
204540	密花苣苔
204541	臺灣苣苔
204542	臺灣半蒴苣苔
204543	蘭嶼吊石苣苔
204544	吊石苣苔
204545	錐序蛛毛苣苔
204547	全唇尖舌苣苔
204548	異色線柱苣苔
204549	羽裂同蕊草
204550	羽裂線柱苣苔
204551	臺灣線柱苣苔
204552	台閩苣苔
204553	臺灣異葉苣苔
204554	黃花狸藻
204555	南方狸藻
204556	挖耳草
204557	短梗挖耳草
204558	絲葉狸藻
204559	小狸藻
204560	圓葉挖耳草
204561	齒萼挖耳草
204562	苦藍盤
204563	厚葉李欖
204564	紅頭李欖
204565	流蘇樹
204567	臺灣梣
204568	披針葉茉莉花
204569	山素英
204570	華素馨
204571	川素馨
204572	日本女貞
204573	玉山女貞
204574	阿里山女貞
204575	小實女貞
204576	無脈木犀
204577	異葉木犀
204578	高氏木犀
204579	銳葉木犀
204580	小葉木犀
204581	大葉木犀
204582	野菰
204583	丁座草
204584	假野菰
204585	列當
204586	黑蒴
204587	過長沙
204588	胡麻草
204589	毛澤番椒
204590	澤番椒
204591	毛地黃
204592	虻眼草
204593	海螺菊
204594	南湖碎雪草
204595	太魯閣小米草
204596	臺灣碎雪草
204597	玉山小米草
204598	腰只花
204599	三翅萼
204600	紫蘇草
204601	擬紫蘇草
204602	異葉石龍尾
204603	大葉石龍尾
204604	無柄花石龍尾
204605	桃園石龍尾
204606	石龍尾
204607	擬櫻草
204608	定經草
204609	泥花草
204610	水丁黃
204611	藍豬耳
204612	美洲母草
204613	尖果母草
204614	見風黃
204615	陌上草
204616	見風紅
204617	旱田草
204618	臺南見風紅
204619	薄葉見風紅
204620	屏東見風紅
204621	擬泥花草
204622	高山通泉草
204623	阿里山通泉草
204624	佛氏通泉草
204625	薄葉通泉草
204626	匍莖通泉草
204627	通泉草
204628	臺南通泉草
204630	微果草
204631	尼泊爾溝酸漿
204632	臺灣泡桐
204633	泡桐
204634	白桐
204635	高山馬先蒿
204636	馬先蒿
204637	日本松蒿
204638	野甘草
204639	雙鋸齒玄參
204640	陰行草
204641	獨腳金
204642	高雄獨腳金
204643	毛蝴蝶草
204644	地蜈蚣
204645	母丁香
204646	長梗花蜈蚣
204647	直立婆婆納
204648	婆婆納
204649	爪哇水苦
204650	追風草
204651	玉山水苦
204652	貧子水苦
204653	毛蟲婆婆納
204654	阿拉伯婆婆納
204655	臺灣水苦賈
204656	水苦賈
204657	新竹腹水草
204658	臺灣腹水草
204659	高山腹水草
204660	鈍葉朝顏
204661	濱旋花
204662	菟絲子
204663	平原菟絲子
204664	中國菟絲子
204665	日本菟絲子
204666	臺灣菟絲子
204667	馬蹄金
204668	亨利氏伊立基藤
204669	土丁桂
204670	吊鐘藤
204671	天茄兒
204672	甕菜
204673	甘藷
204674	白花牽牛
204675	番仔藤
204676	樹牽牛
204677	碗仔花
204678	心葉蔦蘿
204679	厚葉牽牛
204680	銳葉牽牛
204681	海牽牛
204682	掌葉牽牛
204683	牽牛花
204684	野牽牛
204685	馬鞍藤
204686	九爪藤
204687	變葉立牽牛
204688	蔦蘿
204689	蘇門答臘牽牛
204690	大星牽牛
204691	紅花野牽牛
204692	圓萼天茄兒
204693	槭葉小牽牛
204694	娥房藤
204695	長梗毛娥房藤
204696	鮮蕊藤
204698	光滑鮮蕊藤
204699	菜欒藤
204700	卵葉姬旋花
204701	變葉姬旋花
204702	掌葉姬旋花
204703	紅花姬旋花
204704	姬旋花
204705	掌葉菜欒藤
204706	盒果藤
204707	大萼旋花
204708	戟葉菜欒藤
204709	探芹草
204710	大花曼陀羅
204711	辣椒
204712	毛曼陀羅
204713	曼陀羅
204714	雙花龍葵
204715	蔓茄
204716	枸杞
204717	櫻桃小番茄
204718	小番茄
204719	大本炮仔草
204720	林氏燈籠草
204721	燈籠草
204722	秘魯苦蘵
204723	毛酸漿
204724	光果龍葵
204725	刺茄
204726	瑪瑙珠
204727	山煙草
204728	羊不食
204729	呂宋茄
204730	白英
204731	毛柱萬桃花
204732	茄
204733	龍葵
204734	白狗大山茄
204735	玉山茄
204736	珊瑚櫻
204737	壺萼刺茄
204738	木龍葵
204739	星茄
204740	擬刺茄
204741	萬桃花水茄
204742	黃水茄
204743	印度茄
204744	龍珠
204745	軟棗獼猴桃
204746	硬齒獼猴桃
204747	硬齒獼猴桃
204748	駝齒獼猴桃
204749	臺灣羊桃
204750	闊葉獼猴桃
204751	紅莖獼猴桃
204752	腺齒獼猴桃
204753	四萼獼猴桃
204754	水冬哥
204755	伯格草
204757	蘭嶼胡桐
204758	胡桐
204759	蘭嶼福木
204760	福木
204761	菲島福木
204762	連翹
204763	小連翹
204764	臺灣金絲桃
204765	雙花金絲桃
204766	雙花金絲桃
204767	小雙花金絲桃
204768	細葉金絲桃
204769	地耳草
204770	金絲桃
204773	能高金絲桃
204774	金絲梅
204775	元寶草
204776	方莖金絲桃
204777	短柄金絲桃
204778	三腺金絲桃
204779	臺灣楊桐
204780	臺灣楊桐
204781	鈍葉楊桐
204782	毛柱楊桐
204783	細葉茶梨
204784	短柱山茶
204786	尾葉山茶
204787	垢果山茶
204788	恆春山茶
204789	日本山茶
204790	能高山茶
204791	柳葉山茶
204792	臺灣山茶
204793	細葉山茶
204794	阿里山茶
204795	泛能高山茶
204796	紅淡比
204797	紅淡比
204798	長果紅淡比
204799	森氏紅淡比
204800	太平紅淡比
204801	銳葉柃木
204802	米碎柃木
204803	假柃木
204804	凹葉柃木
204805	厚葉柃木
204806	毛果柃木
204807	早田氏柃木
204808	薄葉柃木
204809	細枝柃木
204810	光葉柃木
204811	南仁山柃木
204812	光葉柃木
204813	蓮華池柃木
204814	粗毛柃木
204815	清水山柃木
204816	大頭茶
204817	烏皮茶
204818	木荷
204819	港口木荷
204820	厚皮香
204821	昆欄樹
204822	錐頭麻
204823	麵包樹
204824	蘭嶼麵包樹
204825	楮樹
204826	小構樹
204827	構樹
204828	細齒水蛇麻
204829	小蛇麻
204830	菲律賓榕
204831	大果藤榕
204832	垂榕
204833	大葉雀榕
204834	對葉榕
204835	假枇杷
204836	牛奶榕
204837	假枇杷
204838	黃毛榕
204839	水同木
204840	黃果豬母乳
204841	天仙果
204842	細葉天仙果
204843	尖尾長葉榕
204844	澀葉榕
204845	榕樹
204846	厚葉榕
204847	傅園榕
204848	榕樹
204849	鵝鑾鼻藤榕
204850	小葉榕
204851	九重吹
204852	蔓榕
204853	鵝鑾鼻蔓榕
204854	綠島榕
204855	薜荔
204856	愛玉子
204857	薜荔
204858	蘭嶼落葉榕
204859	阿里山珍珠蓮
204860	珍珠蓮
204861	大冇榕
204862	雀榕
204863	濱榕
204864	菱葉濱榕
204865	山豬枷
204866	鈍葉毛果榕
204867	越橘葉蔓榕
204868	幹花榕
204869	島榕
204870	葎草
204871	柘樹
204872	盤龍木
204873	小桑樹
204874	糙葉樹
204875	沙楠子樹
204876	石朴
204877	小葉朴
204878	菲律賓朴樹
204879	朴樹
204880	銳葉山黃麻
204881	山黃麻
204882	山油麻
204883	榔榆
204884	阿里山榆
204885	櫸
204886	柄果苧麻
204887	序葉苧麻
204888	密花苧麻
204889	臺灣苧麻
204890	花蓮苧麻
204891	長穗苧麻
204892	青苧麻
204893	華南苧麻
204894	畢祿山苧麻
204895	柄果苧麻
204896	蟲蟻麻
204897	瘤冠麻
204898	水麻
204899	紅頭咬人狗
204900	咬人狗
204901	單蕊麻
204902	銳齒樓梯草
204903	食用樓梯草
204904	臺灣樓梯草
204905	糙梗樓梯草
204906	白背樓梯草
204907	冷清草
204908	微頭花樓梯草
204909	多溝樓梯草
204910	絨莖樓梯草
204911	闊葉樓梯草
204912	溪澗樓梯草
204913	微粗毛樓梯草
204914	近革葉樓梯草
204915	裂葉樓梯草
204916	柔毛樓梯草
204917	蠍子草
204918	糯米團
204920	五蕊石薯
204921	珠芽桑葉麻
204922	桑葉麻
204923	長梗盤花麻
204924	四脈麻
204925	蘭嶼水絲麻
204926	花點草
204927	長梗紫麻
204928	三脈紫麻
204929	赤車使者
204930	糙葉赤車使者
204931	長柄冷水麻
204932	短角冷水麻
204933	橢圓葉冷水麻
204934	奮起湖冷水麻
204935	日本冷水麻
204937	大冷水麻
204938	小葉冷水麻
204939	齒葉矮冷水麻
204940	矮冷水麻
204941	西南冷水麻
204942	透莖冷水麻
204943	圓果冷水麻
204944	細葉冷水麻
204945	細葉冷水麻
204946	三角葉冷水麻
204947	落尾麻
204948	水雞油
204949	霧水葛
204950	烏來麻
204951	臺灣蕁麻
204952	蕁麻
204953	臺北秋海棠
204954	圓果秋海棠
204955	南臺灣秋海棠
204956	武威山秋海棠
204957	溪頭秋海棠
204958	蘭嶼秋海棠
204959	水鴨腳
204960	白斑水鴨腳
204961	鹿谷秋海棠
204962	南投秋海棠
204963	裂葉秋海棠
204964	岩生秋海棠
204965	臺灣秋海棠
204966	合子草
204967	紅瓜
204968	雙輪瓜
204969	裸瓣瓜
204970	絞股藍
204971	垂瓜果
204972	苦瓜
204973	木虌子
204974	天花
204975	穿山龍
204976	臺灣羅漢果
204977	茅瓜
204978	青牛膽
204979	斑花青牛膽
204980	王瓜
204981	芋葉括樓
204982	槭葉括樓
204983	全緣括樓
204984	蘭嶼括樓
204985	中華括樓
204986	馬交瓜兒
204987	黑果馬交瓜兒
204988	薄葉嘉賜木
204989	羅庚果
204990	天料木
204991	山桐子
204992	魯花樹
204993	柞木
204994	假西番蓮
204995	西番蓮
204996	毛西番蓮
204997	大果西番蓮
204998	三角葉西番蓮
204999	通條樹
205000	鼠鞭草
205001	喜岩堇菜
205002	雪山堇菜
205003	如意草
205004	箭葉堇菜
205005	雙黃花堇菜
205006	短毛堇菜
205007	茶匙黃
205008	臺灣堇菜
205009	川上氏堇菜
205010	紫花堇菜
205011	小堇菜
205012	紫花地丁
205015	翠峰堇菜
205016	尖山堇菜
205017	新竹堇菜
205018	心葉茶匙黃
205019	東方莢果蕨
205020	金狗毛蕨
205021	臺灣金狗毛蕨
205022	鹵蕨
205023	團羽鐵線蕨
205024	鐵線蕨
205025	鞭葉鐵線蕨
205026	長尾鐵線蕨
205027	愛氏鐵線蕨
205028	扇葉鐵線蕨
205029	深山鐵線蕨
205030	毛葉鐵線蕨
205031	馬來鐵線蕨
205032	石長生
205033	灰背鐵線蕨
205034	半月鐵線蕨
205035	臺灣高山鐵線蕨
205036	翅柄鐵線蕨
205037	翠蕨
205038	全緣鳳了蕨
205039	華鳳了蕨
205040	日本鳳了蕨
205041	高山鳳了蕨
205042	金毛裸蕨
205043	澤瀉蕨
205044	粉葉蕨
205045	臺灣亮毛蕨
205046	擬合歡蹄蓋蕨
205047	紫柄蹄蓋蕨
205048	宿蹄蓋蕨
205049	阿里山蹄蓋蕨
205050	亞德氏蹄蓋蕨
205051	耳垂蹄蓋蕨
205052	南洋假鱗毛蕨
205053	合歡山蹄蓋蕨
205054	細裂蹄蓋蕨
205055	軸果蹄蓋蕨
205056	紅柄蹄蓋蕨
205057	薄葉蹄蓋蕨
205058	花蓮蹄蓋蕨
205060	東洋蹄蓋蕨
205061	小葉蹄蓋蕨
205062	紅苞蹄蓋蕨
205063	蓬萊蹄蓋蕨
205064	日本蹄蓋蕨
205065	對生蹄蓋蕨
205067	逆葉蹄蓋蕨
205068	高山蹄蓋蕨
205069	生芽蹄蓋蕨
205070	姬蹄蓋蕨
205072	東亞假鱗毛蕨
205073	山蹄蓋蕨
205074	貞蕨
205075	大葉貞蕨
205076	黑葉貞蕨
205077	菲律賓貞蕨
205078	冷蕨
205080	寬葉冷蕨
205082	阿玉雙蓋蕨
205083	腸蕨
205084	奄美雙蓋蕨
205085	粗柄雙蓋蕨
205086	中華雙蓋蕨
205087	廣葉鋸齒雙蓋蕨
205088	德氏雙蓋蕨
205089	細柄雙蓋蕨
205090	過溝菜蕨
205092	翅柄雙蓋蕨
205094	川上氏雙蓋蕨
205095	疏葉雙蓋蕨
205096	假耳羽雙蓋蕨
205097	裂葉雙蓋蕨
205098	大葉雙蓋蕨
205099	深山雙蓋蕨
205100	廣葉深山雙蓋蕨
205101	擬德氏雙蓋蕨
205102	樸氏雙蓋蕨
205103	長苞雙蓋蕨
205104	單葉雙蓋蕨
205105	臺灣雙蓋蕨
205106	刺柄雙蓋蕨
205107	鋸齒雙蓋蕨
205108	羽節蕨
205109	細裂羽節蕨
205110	岡本氏岩蕨
205111	岩蕨
205112	蘭嶼筆筒樹
205113	韓氏桫欏
205114	筆筒樹
205115	南洋桫欏
205116	臺灣樹蕨
205117	鬼桫欏
205118	臺灣桫欏
205119	小膜蓋蕨
205120	臺灣骨碎補
205121	海州骨碎補
205122	闊葉骨碎補
205123	阿里山陰石蕨
205124	杯狀蓋陰石蕨
205125	馬來陰石蕨
205126	陰石蕨
205127	鱗葉陰石蕨
205128	熱帶陰石蕨
205129	大膜蓋蕨
205130	細毛碗蕨
205131	碗蕨
205132	刺柄碗蕨
205133	司氏碗蕨
205134	栗蕨
205135	姬蕨
205136	細葉姬蕨
205137	光葉鱗蓋蕨
205138	羽葉鱗蓋蕨
205139	虎克氏鱗蓋蕨
205140	邊緣鱗蓋蕨
205141	臺北鱗蓋蕨
205142	團羽鱗蓋蕨
205143	闊葉鱗蓋蕨
205144	中華鱗蓋蕨
205145	熱帶鱗蓋蕨
205146	粗毛鱗蓋蕨
205147	亞粗毛鱗蓋蕨
205149	嫩鱗蓋蕨
205151	毛果鱗蓋蕨
205152	毛囊鱗蓋蕨
205153	稀子蕨
205154	岩穴蕨
205155	臺灣曲軸蕨
205156	蕨
205157	巒大蕨
205158	魚鱗蕨
205159	彎柄假複葉耳蕨
205160	哈氏假複葉耳蕨
205161	微彎假複葉耳蕨
205162	玉山假複葉耳蕨
205163	細葉複葉耳蕨
205164	臺灣兩面複葉耳蕨
205165	臺灣複葉耳蕨
205166	黑鱗複葉耳蕨
205167	小葉複葉耳蕨
205168	斜方複葉耳蕨
205169	屋久複葉耳蕨
205170	網脈耳蕨
205171	細齒貫眾蕨
205172	全緣貫眾蕨
205173	狹葉貫眾蕨
205174	尖葉貫眾蕨
205175	臺灣貫眾蕨
205176	紅線蕨
205177	腺鱗毛蕨
205178	桫欏鱗毛蕨
205179	闊葉鱗毛蕨
205180	密毛鱗毛蕨
205181	擬岩蕨
205182	能高鱗毛蕨
205183	頂羽鱗毛蕨
205184	大頂羽鱗毛蕨
205185	密鱗鱗毛蕨
205186	臺灣鱗毛蕨
205187	小苞肉刺蕨
205188	深山鱗毛蕨
205189	疏葉鱗毛蕨
205190	二型鱗毛蕨
205191	厚葉鱗毛蕨
205192	三角葉鱗毛蕨
205193	臺東鱗毛蕨
205194	逆鱗鱗毛蕨
205195	史氏鱗毛蕨
205196	鋸齒葉鱗毛蕨
205197	落鱗鱗毛蕨
205198	長葉鱗毛蕨
205199	阿里山肉刺蕨
205200	細葉鱗毛蕨
205201	早田氏鱗毛蕨
205202	蓬萊鱗毛蕨
205203	落葉鱗毛蕨
205204	外山氏鱗毛蕨
205205	南海鱗毛蕨
205206	瓦氏鱗毛蕨
205207	毛苞擬複葉耳蕨
205208	柄囊蕨
205209	針葉耳蕨
205210	臺東耳蕨
205211	二尖耳蕨
205212	對生耳蕨
205213	杜氏耳蕨
205214	阿里山耳蕨
205215	臺灣耳蕨
205216	韓氏耳蕨
205217	鋸齒葉耳蕨
205218	小耳蕨
205219	九州耳蕨
205220	高山耳蕨
205221	鞭葉耳蕨
205222	鐮葉耳蕨
205223	玉山耳蕨
205224	硬葉耳蕨
205225	軟骨耳蕨
205226	知本耳蕨
205227	尖葉耳蕨
205228	黑鱗耳蕨
205229	南湖耳蕨
205230	鋸葉耳蕨
205231	芽胞耳蕨
205232	兒玉氏耳蕨
205233	尾葉耳蕨
205234	馬祖耳蕨
205235	福山氏耳蕨
205236	關山耳蕨
205237	芒萁
205239	賽芒萁
205240	蔓芒萁
205241	臺灣芒萁
205242	逆羽裏白
205243	中華裏白
205244	裏白
205245	鱗芽裏白
205246	長片蕨
205247	毛桿蕨
205248	厚葉蕨
205250	圓唇假脈蕨
205251	華東瓶蕨
205252	假脈蕨
205253	翅柄假脈蕨
205254	闊邊假脈蕨
205256	寬葉瓶蕨
205257	團扇蕨
205258	華東膜蕨
205259	臺灣膜蕨
205260	叢葉蕗蕨
205261	南洋蕗蕨
205262	寬片膜蕨
205263	臺灣蕗蕨
205264	蕗蕨
205265	爪哇蕗蕨
205266	長毛蕗蕨
205267	細葉蕗蕨
205268	萊氏蕗蕨
205269	爪哇厚壁蕨
205270	厚壁蕨
205271	南洋厚壁蕨
205272	叉脈單葉假脈蕨
205273	短柄單葉假脈蕨
205274	盾形單葉假脈蕨
205275	細口團扇蕨
205276	球毛桿蕨
205277	毛葉蕨
205278	厚邊蕨
205279	線片長筒蕨
205280	瓶蕨
205281	大葉瓶蕨
205282	熱帶瓶蕨
205284	網脈陵齒蕨
205285	箭葉陵齒蕨
205286	異葉陵齒蕨
205287	日本陵齒蕨
205288	細葉鱗始蕨
205289	攀緣陵齒蕨
205290	陵齒蕨
205291	圓葉陵齒蕨
205293	三角葉陵齒蕨
205295	方柄陵齒蕨
205296	闊片烏蕨
205297	烏蕨
205298	細葉達邊蕨
205299	達邊蕨
205300	二羽達邊蕨
205301	疏網實蕨
205302	南仁刺蕨
205303	細葉實蕨
205304	尾葉實蕨
205305	大刺蕨
205306	紅柄實蕨
205307	海南實蕨
205308	刺蕨
205311	爪哇舌蕨
205312	銳頭舌蕨
205313	大葉舌蕨
205314	臺灣舌蕨
205315	垂葉舌蕨
205316	舌蕨
205317	羅蔓藤蕨
205318	粗齒革葉紫萁
205319	分株假紫萁
205320	臺灣絨假紫萁
205321	紫萁
205322	倒葉瘤足蕨
205323	華中瘤足蕨
205324	臺灣瘤足蕨
205325	華東瘤足蕨
205326	小泉氏瘤足蕨
205327	瘤足蕨
205328	耳形瘤足蕨
205329	海金沙
205330	小葉海金沙
205331	分枝莎草蕨
205332	莎草蕨
205333	星毛蕨
205334	擬密毛毛蕨
205335	毛蕨
205336	賽毛蕨
205337	突尖毛蕨
205338	擬毛蕨
205339	野毛蕨
205340	廣葉毛蕨
205341	鐵毛蕨
205342	蘭嶼大葉毛蕨
205343	微縮小毛蕨
205344	薄葉梳毛蕨
205345	密毛毛蕨
205346	梳毛蕨
205347	臺灣毛蕨
205348	大葉毛蕨
205349	聖蕨
205350	威氏聖蕨
205351	非洲茯蕨
205352	尾葉茯蕨
205353	微毛凸軸蕨
205354	光葉凸軸蕨
205355	鈍頭副金星蕨
205356	小梯葉副金星蕨
205357	縮羽副金星蕨
205358	栗柄副金星蕨
205359	密腺副金星蕨
205360	長柄假金星蕨
205361	翅軸假金星蕨
205362	大羽葉新月蕨
205363	頂芽新月蕨
205364	變葉新月蕨
205365	長柄新月蕨
205366	單葉新月蕨
205367	新月蕨
205368	羽葉新月蕨
205369	耳羽紫柄蕨
205370	毛囊紫柄蕨
205371	光囊紫柄蕨
205372	溪邊蕨
205373	大斜金星蕨
205374	截葉金星蕨
205375	大葉金星蕨
205376	斜葉金星蕨
205377	柔葉金星蕨
205378	擬茯蕨
205379	刺柄金星蕨
205380	粗毛金星蕨
205381	烏來金星蕨
205382	觀音座蓮
205383	蘭嶼觀音座蓮
205384	伊藤氏原始觀音座蓮
205385	臺灣原始觀音座蓮
205386	觀音座蓮舅
205387	田字草
205388	薄葉大陰地蕨
205389	阿里山蕨萁
205390	扇羽陰地蕨
205391	大陰地蕨
205392	錫蘭七指蕨
205393	帶狀瓶爾小草
205394	高山瓶爾小草
205395	銳頭瓶爾小草
205396	狹葉瓶爾小草
205397	頂囊肋毛蕨
205398	愛德氏肋毛蕨
205399	川上氏肋毛蕨
205400	白鱗肋毛蕨
205401	肋毛蕨
205402	玉山肋毛蕨
205403	薄葉擬肋毛蕨
205404	屏東擬肋毛蕨
205405	高士佛擬肋毛蕨
205406	沙皮蕨
205407	腫足蕨
205408	金毛蕨
205409	黃腺羽蕨
205410	長柄牙蕨
205411	地耳蕨
205412	陰地三叉蕨
205413	翅柄三叉蕨
205414	薄葉三叉蕨
205415	傅氏三叉蕨
205416	葛氏三叉蕨
205417	花蓮三叉蕨
205418	毛三叉蕨
205419	蛇脈三叉蕨
205420	南投三叉蕨
205421	排灣三叉蕨
205422	三叉蕨
205423	紫柄三叉蕨
205424	變葉三叉蕨
205425	雲南三叉蕨
205426	王氏鐵角蕨
205427	革葉鐵角蕨
205428	深山鐵角蕨
205429	山蘇花
205430	無配鐵角蕨
205431	南洋山蘇花
205432	大鐵角蕨
205433	姬鐵角蕨
205434	薄葉孔雀鐵角蕨
205435	大蓬萊鐵角蕨
205436	劍葉鐵角蕨
205437	剪葉鐵角蕨
205438	複齒鐵角蕨
205439	南海鐵角蕨
205440	叢葉鐵角蕨
205441	縮羽鐵角蕨
205442	鱗柄鐵角蕨
205443	裂葉鐵角蕨
205444	大黑柄鐵角蕨
205445	臺灣山蘇花
205446	生芽鐵角蕨
205447	綠柄剪葉鐵角蕨
205448	俄氏鐵角蕨
205449	北京鐵角蕨
205450	斜葉鐵角蕨
205451	長生鐵角蕨
205452	黑鱗鐵角蕨
205453	細葉鐵角蕨
205454	尖葉鐵角蕨
205455	銀杏葉鐵角蕨
205456	對開蕨
205457	線葉鐵角蕨
205458	蘭嶼鐵角蕨
205459	四國鐵角蕨
205460	小鐵角蕨
205461	鈍齒鐵角蕨
205462	小葉鐵角蕨
205463	薄葉鐵角蕨
205464	鐵角蕨
205465	三翅鐵角蕨
205466	單邊鐵角蕨
205467	綠柄鐵角蕨
205468	萊氏鐵角蕨
205469	雲南鐵角蕨
205470	雉尾烏毛蕨
205471	烏毛蕨
205472	蘇鐵蕨
205473	假桫欏
205474	天長烏毛蕨
205475	韓氏烏毛蕨
205476	哈氏狗脊蕨
205477	日本狗脊蕨
205478	細葉狗脊蕨
205479	東方狗脊蕨
205480	生芽狗脊蕨
205481	燕尾蕨
205482	雙扇蕨
205483	姬荷包蕨
205484	疏毛荷毛蕨
205485	蒿蕨
205486	擬虎尾蒿蕨
